"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature"
"1/20/1990","-58.4375","-34.5013008117676","-9999","34.251","19.525",
"1/21/1990","-58.4375","-34.5013008117676","-9999","36.452","20.463",
"1/22/1990","-58.4375","-34.5013008117676","-9999","33.132","20.767",
"1/23/1990","-58.4375","-34.5013008117676","-9999","35.106","19.715",
"1/24/1990","-58.4375","-34.5013008117676","-9999","33.49","19.968",
"1/25/1990","-58.4375","-34.5013008117676","-9999","36.914","21.504",
"1/26/1990","-58.4375","-34.5013008117676","-9999","38.383","26.184",
"1/27/1990","-58.4375","-34.5013008117676","-9999","36.98","29.464",
"1/28/1990","-58.4375","-34.5013008117676","-9999","34.616","26.934",
"1/29/1990","-58.4375","-34.5013008117676","-9999","31.124","26.027",
"1/30/1990","-58.4375","-34.5013008117676","-9999","24.627","19.734",
"1/31/1990","-58.4375","-34.5013008117676","-9999","24.131","19.859",
"2/1/1990","-58.4375","-34.5013008117676","-9999","33.402","23.556",
"2/2/1990","-58.4375","-34.5013008117676","-9999","28.499","23.308",
"2/3/1990","-58.4375","-34.5013008117676","-9999","24.789","18.409",
"2/4/1990","-58.4375","-34.5013008117676","-9999","22.713","18.835",
"2/5/1990","-58.4375","-34.5013008117676","-9999","28.286","22.47",
"2/6/1990","-58.4375","-34.5013008117676","-9999","24.198","20.907",
"2/7/1990","-58.4375","-34.5013008117676","-9999","27.159","20.988",
"2/8/1990","-58.4375","-34.5013008117676","-9999","26.691","20.9",
"2/9/1990","-58.4375","-34.5013008117676","-9999","24.927","19.821",
"2/10/1990","-58.4375","-34.5013008117676","-9999","22.136","20.105",
"2/11/1990","-58.4375","-34.5013008117676","-9999","24.736","21.034",
"2/12/1990","-58.4375","-34.5013008117676","-9999","25.235","21.469",
"2/13/1990","-58.4375","-34.5013008117676","-9999","26.133","20.576",
"2/14/1990","-58.4375","-34.5013008117676","-9999","22.972","19.568",
"2/15/1990","-58.4375","-34.5013008117676","-9999","24.905","19.104",
"2/16/1990","-58.4375","-34.5013008117676","-9999","25.7","19.734",
"2/17/1990","-58.4375","-34.5013008117676","-9999","29.949","18.259",
"2/18/1990","-58.4375","-34.5013008117676","-9999","25.868","18.544",
"2/19/1990","-58.4375","-34.5013008117676","-9999","24.557","16.62",
"2/20/1990","-58.4375","-34.5013008117676","-9999","25.566","19.436",
"2/21/1990","-58.4375","-34.5013008117676","-9999","31.271","20.055",
"2/22/1990","-58.4375","-34.5013008117676","-9999","29.645","21.225",
"2/23/1990","-58.4375","-34.5013008117676","-9999","29.702","20.366",
"2/24/1990","-58.4375","-34.5013008117676","-9999","23.962","19.155",
"2/25/1990","-58.4375","-34.5013008117676","-9999","24.138","18.008",
"2/26/1990","-58.4375","-34.5013008117676","-9999","24.677","15.123",
"2/27/1990","-58.4375","-34.5013008117676","-9999","21.611","15.565",
"2/28/1990","-58.4375","-34.5013008117676","-9999","22.38","18.16",
"3/1/1990","-58.4375","-34.5013008117676","-9999","25.77","16.86",
"3/2/1990","-58.4375","-34.5013008117676","-9999","25.637","14.563",
"3/3/1990","-58.4375","-34.5013008117676","-9999","20.797","17.632",
"3/4/1990","-58.4375","-34.5013008117676","-9999","22.534","18.33",
"3/5/1990","-58.4375","-34.5013008117676","-9999","24.045","17.641",
"3/6/1990","-58.4375","-34.5013008117676","-9999","23.22","15.821",
"3/7/1990","-58.4375","-34.5013008117676","-9999","25.466","16.498",
"3/8/1990","-58.4375","-34.5013008117676","-9999","23.346","18.103",
"3/9/1990","-58.4375","-34.5013008117676","-9999","24.398","19.895",
"3/10/1990","-58.4375","-34.5013008117676","-9999","26.201","19.352",
"3/11/1990","-58.4375","-34.5013008117676","-9999","27.132","17.536",
"3/12/1990","-58.4375","-34.5013008117676","-9999","27.576","18.453",
"3/13/1990","-58.4375","-34.5013008117676","-9999","25.176","17.242",
"3/14/1990","-58.4375","-34.5013008117676","-9999","25.669","15.326",
"3/15/1990","-58.4375","-34.5013008117676","-9999","22.257","17.398",
"3/16/1990","-58.4375","-34.5013008117676","-9999","21.451","16.794",
"3/17/1990","-58.4375","-34.5013008117676","-9999","19.325","15.123",
"3/18/1990","-58.4375","-34.5013008117676","-9999","22.272","12.512",
"3/19/1990","-58.4375","-34.5013008117676","-9999","25.035","14.685",
"3/20/1990","-58.4375","-34.5013008117676","-9999","25.859","17.689",
"3/21/1990","-58.4375","-34.5013008117676","-9999","24.894","16.941",
"3/22/1990","-58.4375","-34.5013008117676","-9999","26.425","17.176",
"3/23/1990","-58.4375","-34.5013008117676","-9999","26.731","19.6",
"3/24/1990","-58.4375","-34.5013008117676","-9999","23.753","16.96",
"3/25/1990","-58.4375","-34.5013008117676","-9999","22.528","13.27",
"3/26/1990","-58.4375","-34.5013008117676","-9999","17.19","11.114",
"3/27/1990","-58.4375","-34.5013008117676","-9999","19.709","8.90199999999999",
"3/28/1990","-58.4375","-34.5013008117676","-9999","22.95","12.143",
"3/29/1990","-58.4375","-34.5013008117676","-9999","21.722","16.123",
"3/30/1990","-58.4375","-34.5013008117676","-9999","19.889","13.356",
"3/31/1990","-58.4375","-34.5013008117676","-9999","22.582","11.354",
"4/1/1990","-58.4375","-34.5013008117676","-9999","23.082","13.971",
"4/2/1990","-58.4375","-34.5013008117676","-9999","21.557","14.489",
"4/3/1990","-58.4375","-34.5013008117676","-9999","22.85","10.761",
"4/4/1990","-58.4375","-34.5013008117676","-9999","24.264","15.13",
"4/5/1990","-58.4375","-34.5013008117676","-9999","22.657","15.054",
"4/6/1990","-58.4375","-34.5013008117676","-9999","23.956","14.128",
"4/7/1990","-58.4375","-34.5013008117676","-9999","24.117","13.312",
"4/8/1990","-58.4375","-34.5013008117676","-9999","24.537","13.889",
"4/9/1990","-58.4375","-34.5013008117676","-9999","24.786","17.585",
"4/10/1990","-58.4375","-34.5013008117676","-9999","20.597","15.074",
"4/11/1990","-58.4375","-34.5013008117676","-9999","19.463","11.566",
"4/12/1990","-58.4375","-34.5013008117676","-9999","21.413","14.965",
"4/13/1990","-58.4375","-34.5013008117676","-9999","20.187","17.601",
"4/14/1990","-58.4375","-34.5013008117676","-9999","26.538","17.772",
"4/15/1990","-58.4375","-34.5013008117676","-9999","24.808","19.323",
"4/16/1990","-58.4375","-34.5013008117676","-9999","24.582","16.337",
"4/17/1990","-58.4375","-34.5013008117676","-9999","15.324","10.582",
"4/18/1990","-58.4375","-34.5013008117676","-9999","15.39","8.56400000000002",
"4/19/1990","-58.4375","-34.5013008117676","-9999","16.693","8.52600000000001",
"4/20/1990","-58.4375","-34.5013008117676","-9999","16.173","13.748",
"4/21/1990","-58.4375","-34.5013008117676","-9999","17.089","13.613",
"4/22/1990","-58.4375","-34.5013008117676","-9999","16.474","12.958",
"4/23/1990","-58.4375","-34.5013008117676","-9999","18.101","15.095",
"4/24/1990","-58.4375","-34.5013008117676","-9999","17.052","11.984",
"4/25/1990","-58.4375","-34.5013008117676","-9999","17.082","14.603",
"4/26/1990","-58.4375","-34.5013008117676","-9999","20.173","11.811",
"4/27/1990","-58.4375","-34.5013008117676","-9999","20.833","11.494",
"4/28/1990","-58.4375","-34.5013008117676","-9999","21.135","12.385",
"4/29/1990","-58.4375","-34.5013008117676","-9999","19.055","11.154",
"4/30/1990","-58.4375","-34.5013008117676","-9999","19.909","10.084",
"5/1/1990","-58.4375","-34.5013008117676","-9999","21.376","11.934",
"5/2/1990","-58.4375","-34.5013008117676","-9999","21.805","13.26",
"5/3/1990","-58.4375","-34.5013008117676","-9999","20.869","14.577",
"5/4/1990","-58.4375","-34.5013008117676","-9999","20.7","13.774",
"5/5/1990","-58.4375","-34.5013008117676","-9999","16.92","14.1",
"5/6/1990","-58.4375","-34.5013008117676","-9999","19.524","15.562",
"5/7/1990","-58.4375","-34.5013008117676","-9999","18.502","13.131",
"5/8/1990","-58.4375","-34.5013008117676","-9999","16.633","12.08",
"5/9/1990","-58.4375","-34.5013008117676","-9999","19.21","14.53",
"5/10/1990","-58.4375","-34.5013008117676","-9999","18.595","12.936",
"5/11/1990","-58.4375","-34.5013008117676","-9999","16.938","11.084",
"5/12/1990","-58.4375","-34.5013008117676","-9999","12.651","8.91399999999999",
"5/13/1990","-58.4375","-34.5013008117676","-9999","16.791","9.75099999999998",
"5/14/1990","-58.4375","-34.5013008117676","-9999","16.78","11.147",
"5/15/1990","-58.4375","-34.5013008117676","-9999","16.629","7.67099999999999",
"5/16/1990","-58.4375","-34.5013008117676","-9999","17.089","9.572",
"5/17/1990","-58.4375","-34.5013008117676","-9999","11.767","7.23200000000003",
"5/18/1990","-58.4375","-34.5013008117676","-9999","14.407","8.601",
"5/19/1990","-58.4375","-34.5013008117676","-9999","16.592","8.57400000000001",
"5/20/1990","-58.4375","-34.5013008117676","-9999","16.573","9.07600000000002",
"5/21/1990","-58.4375","-34.5013008117676","-9999","14.218","8.375",
"5/22/1990","-58.4375","-34.5013008117676","-9999","16.656","7.88200000000001",
"5/23/1990","-58.4375","-34.5013008117676","-9999","17.728","10.058",
"5/24/1990","-58.4375","-34.5013008117676","-9999","18.185","10.17",
"5/25/1990","-58.4375","-34.5013008117676","-9999","16.834","11.318",
"5/26/1990","-58.4375","-34.5013008117676","-9999","19.1","13.334",
"5/27/1990","-58.4375","-34.5013008117676","-9999","15.44","9.13999999999999",
"5/28/1990","-58.4375","-34.5013008117676","-9999","12.904","7.62599999999998",
"5/29/1990","-58.4375","-34.5013008117676","-9999","13.872","9.60399999999999",
"5/30/1990","-58.4375","-34.5013008117676","-9999","15.616","13.135",
"5/31/1990","-58.4375","-34.5013008117676","-9999","13.272","10.129",
"6/1/1990","-58.4375","-34.5013008117676","-9999","17.094","7.96100000000001",
"6/2/1990","-58.4375","-34.5013008117676","-9999","16.992","9.92899999999997",
"6/3/1990","-58.4375","-34.5013008117676","-9999","15.095","8.94099999999997",
"6/4/1990","-58.4375","-34.5013008117676","-9999","13.47","11.211",
"6/5/1990","-58.4375","-34.5013008117676","-9999","15.505","8.43599999999998",
"6/6/1990","-58.4375","-34.5013008117676","-9999","15.767","9.23000000000002",
"6/7/1990","-58.4375","-34.5013008117676","-9999","17.198","7.90300000000002",
"6/8/1990","-58.4375","-34.5013008117676","-9999","16.885","9.964",
"6/9/1990","-58.4375","-34.5013008117676","-9999","13.352","6.47000000000003",
"6/10/1990","-58.4375","-34.5013008117676","-9999","10.819","4.20299999999997",
"6/11/1990","-58.4375","-34.5013008117676","-9999","11.742","4.57400000000001",
"6/12/1990","-58.4375","-34.5013008117676","-9999","13.297","6.755",
"6/13/1990","-58.4375","-34.5013008117676","-9999","15.116","7.64699999999999",
"6/14/1990","-58.4375","-34.5013008117676","-9999","16.976","8.572",
"6/15/1990","-58.4375","-34.5013008117676","-9999","13.345","5.91399999999999",
"6/16/1990","-58.4375","-34.5013008117676","-9999","16.106","7.67000000000002",
"6/17/1990","-58.4375","-34.5013008117676","-9999","18.543","9.95400000000001",
"6/18/1990","-58.4375","-34.5013008117676","-9999","18.381","10.581",
"6/19/1990","-58.4375","-34.5013008117676","-9999","14.798","8.18000000000001",
"6/20/1990","-58.4375","-34.5013008117676","-9999","11.256","5.35399999999999",
"6/21/1990","-58.4375","-34.5013008117676","-9999","12.355","5.29399999999998",
"6/22/1990","-58.4375","-34.5013008117676","-9999","13.058","7.58300000000003",
"6/23/1990","-58.4375","-34.5013008117676","-9999","9.334","6.221",
"6/24/1990","-58.4375","-34.5013008117676","-9999","14.959","5.46699999999998",
"6/25/1990","-58.4375","-34.5013008117676","-9999","15.4","5.56599999999997",
"6/26/1990","-58.4375","-34.5013008117676","-9999","17.069","9.17700000000002",
"6/27/1990","-58.4375","-34.5013008117676","-9999","14.741","8.47500000000002",
"6/28/1990","-58.4375","-34.5013008117676","-9999","12.62","5.48899999999998",
"6/29/1990","-58.4375","-34.5013008117676","-9999","14.396","8.303",
"6/30/1990","-58.4375","-34.5013008117676","-9999","14.518","10.093",
"7/1/1990","-58.4375","-34.5013008117676","-9999","15.954","10.442",
"7/2/1990","-58.4375","-34.5013008117676","-9999","14.431","11.859",
"7/3/1990","-58.4375","-34.5013008117676","-9999","12.172","10.966",
"7/4/1990","-58.4375","-34.5013008117676","-9999","12.374","10.408",
"7/5/1990","-58.4375","-34.5013008117676","-9999","15.339","11.689",
"7/6/1990","-58.4375","-34.5013008117676","-9999","16.123","14.718",
"7/7/1990","-58.4375","-34.5013008117676","-9999","17.04","14.837",
"7/8/1990","-58.4375","-34.5013008117676","-9999","15.101","13.494",
"7/9/1990","-58.4375","-34.5013008117676","-9999","13.487","9.83499999999998",
"7/10/1990","-58.4375","-34.5013008117676","-9999","15.721","7.37599999999998",
"7/11/1990","-58.4375","-34.5013008117676","-9999","17.214","8.702",
"7/12/1990","-58.4375","-34.5013008117676","-9999","17.253","8.67200000000003",
"7/13/1990","-58.4375","-34.5013008117676","-9999","17.808","11.542",
"7/14/1990","-58.4375","-34.5013008117676","-9999","15.632","11.916",
"7/15/1990","-58.4375","-34.5013008117676","-9999","15.101","13.652",
"7/16/1990","-58.4375","-34.5013008117676","-9999","14.35","12.052",
"7/17/1990","-58.4375","-34.5013008117676","-9999","11.971","7.89600000000002",
"7/18/1990","-58.4375","-34.5013008117676","-9999","7.95299999999997","4.42500000000001",
"7/19/1990","-58.4375","-34.5013008117676","-9999","9.762","1.66300000000001",
"7/20/1990","-58.4375","-34.5013008117676","-9999","8.82600000000002","2.89400000000001",
"7/21/1990","-58.4375","-34.5013008117676","-9999","7.49200000000002","2.28699999999998",
"7/22/1990","-58.4375","-34.5013008117676","-9999","9.09399999999999","1.38600000000002",
"7/23/1990","-58.4375","-34.5013008117676","-9999","9.81","3.22199999999998",
"7/24/1990","-58.4375","-34.5013008117676","-9999","12.175","3.20100000000002",
"7/25/1990","-58.4375","-34.5013008117676","-9999","14.819","3.51999999999998",
"7/26/1990","-58.4375","-34.5013008117676","-9999","14.549","7.76499999999999",
"7/27/1990","-58.4375","-34.5013008117676","-9999","12.385","5.26499999999999",
"7/28/1990","-58.4375","-34.5013008117676","-9999","12.603","3.72399999999999",
"7/29/1990","-58.4375","-34.5013008117676","-9999","9.65100000000001","4.48000000000002",
"7/30/1990","-58.4375","-34.5013008117676","-9999","11.368","3.154",
"7/31/1990","-58.4375","-34.5013008117676","-9999","14.806","5.70600000000002",
"8/1/1990","-58.4375","-34.5013008117676","-9999","16.395","8.428",
"8/2/1990","-58.4375","-34.5013008117676","-9999","17.465","8.38200000000001",
"8/3/1990","-58.4375","-34.5013008117676","-9999","18.454","9.69",
"8/4/1990","-58.4375","-34.5013008117676","-9999","19.485","10.327",
"8/5/1990","-58.4375","-34.5013008117676","-9999","23.355","14.037",
"8/6/1990","-58.4375","-34.5013008117676","-9999","23.82","16.646",
"8/7/1990","-58.4375","-34.5013008117676","-9999","21.792","18.294",
"8/8/1990","-58.4375","-34.5013008117676","-9999","17.954","9.99799999999999",
"8/9/1990","-58.4375","-34.5013008117676","-9999","15.52","10.153",
"8/10/1990","-58.4375","-34.5013008117676","-9999","18.905","13.296",
"8/11/1990","-58.4375","-34.5013008117676","-9999","22.137","17.137",
"8/12/1990","-58.4375","-34.5013008117676","-9999","20.058","16.813",
"8/13/1990","-58.4375","-34.5013008117676","-9999","26.485","16.741",
"8/14/1990","-58.4375","-34.5013008117676","-9999","19.318","13.664",
"8/15/1990","-58.4375","-34.5013008117676","-9999","17.962","9.66899999999998",
"8/16/1990","-58.4375","-34.5013008117676","-9999","22.098","11.025",
"8/17/1990","-58.4375","-34.5013008117676","-9999","20.467","10.023",
"8/18/1990","-58.4375","-34.5013008117676","-9999","17.769","11.704",
"8/19/1990","-58.4375","-34.5013008117676","-9999","19.68","10.329",
"8/20/1990","-58.4375","-34.5013008117676","-9999","18.867","11.207",
"8/21/1990","-58.4375","-34.5013008117676","-9999","16.816","10.093",
"8/22/1990","-58.4375","-34.5013008117676","-9999","15.355","9.06400000000002",
"8/23/1990","-58.4375","-34.5013008117676","-9999","14.307","7.65600000000001",
"8/24/1990","-58.4375","-34.5013008117676","-9999","17.22","9.517",
"8/25/1990","-58.4375","-34.5013008117676","-9999","20.124","13.499",
"8/26/1990","-58.4375","-34.5013008117676","-9999","21.197","13.21",
"8/27/1990","-58.4375","-34.5013008117676","-9999","16.081","10.174",
"8/28/1990","-58.4375","-34.5013008117676","-9999","11.664","4.98500000000001",
"8/29/1990","-58.4375","-34.5013008117676","-9999","16.331","5.28300000000002",
"8/30/1990","-58.4375","-34.5013008117676","-9999","15.57","8.84800000000001",
"8/31/1990","-58.4375","-34.5013008117676","-9999","12.035","8.60599999999999",
"9/1/1990","-58.4375","-34.5013008117676","-9999","12.034","4.14100000000002",
"9/2/1990","-58.4375","-34.5013008117676","-9999","13.666","3.43700000000001",
"9/3/1990","-58.4375","-34.5013008117676","-9999","14.872","5.74400000000003",
"9/4/1990","-58.4375","-34.5013008117676","-9999","15.609","10.483",
"9/5/1990","-58.4375","-34.5013008117676","-9999","16.465","11.759",
"9/6/1990","-58.4375","-34.5013008117676","-9999","13.773","11.974",
"9/7/1990","-58.4375","-34.5013008117676","-9999","15.556","12.148",
"9/8/1990","-58.4375","-34.5013008117676","-9999","20.741","11.909",
"9/9/1990","-58.4375","-34.5013008117676","-9999","22.83","12.463",
"9/10/1990","-58.4375","-34.5013008117676","-9999","22.988","13.246",
"9/11/1990","-58.4375","-34.5013008117676","-9999","16.622","11.025",
"9/12/1990","-58.4375","-34.5013008117676","-9999","12.631","6.50999999999999",
"9/13/1990","-58.4375","-34.5013008117676","-9999","13.621","3.63400000000001",
"9/14/1990","-58.4375","-34.5013008117676","-9999","15.729","5.81200000000001",
"9/15/1990","-58.4375","-34.5013008117676","-9999","18.506","8.63200000000001",
"9/16/1990","-58.4375","-34.5013008117676","-9999","19.232","9.69",
"9/17/1990","-58.4375","-34.5013008117676","-9999","14.15","10.412",
"9/18/1990","-58.4375","-34.5013008117676","-9999","12.925","11.31",
"9/19/1990","-58.4375","-34.5013008117676","-9999","14.957","9.54000000000002",
"9/20/1990","-58.4375","-34.5013008117676","-9999","17.905","14.178",
"9/21/1990","-58.4375","-34.5013008117676","-9999","17.847","12.846",
"9/22/1990","-58.4375","-34.5013008117676","-9999","17.261","9.14400000000001",
"9/23/1990","-58.4375","-34.5013008117676","-9999","12.246","5.846",
"9/24/1990","-58.4375","-34.5013008117676","-9999","17.522","3.95299999999997",
"9/25/1990","-58.4375","-34.5013008117676","-9999","19.284","8.00200000000001",
"9/26/1990","-58.4375","-34.5013008117676","-9999","21.654","11.172",
"9/27/1990","-58.4375","-34.5013008117676","-9999","20.511","11.94",
"9/28/1990","-58.4375","-34.5013008117676","-9999","18.797","12.175",
"9/29/1990","-58.4375","-34.5013008117676","-9999","22.908","11.939",
"9/30/1990","-58.4375","-34.5013008117676","-9999","27.502","15.85",
"10/1/1990","-58.4375","-34.5013008117676","-9999","28.349","16.568",
"10/2/1990","-58.4375","-34.5013008117676","-9999","22.732","13.108",
"10/3/1990","-58.4375","-34.5013008117676","-9999","24.417","14.784",
"10/4/1990","-58.4375","-34.5013008117676","-9999","20.734","16.975",
"10/5/1990","-58.4375","-34.5013008117676","-9999","17.145","12.674",
"10/6/1990","-58.4375","-34.5013008117676","-9999","13.966","12.206",
"10/7/1990","-58.4375","-34.5013008117676","-9999","15.485","13.127",
"10/8/1990","-58.4375","-34.5013008117676","-9999","21.148","10.499",
"10/9/1990","-58.4375","-34.5013008117676","-9999","23.525","12.82",
"10/10/1990","-58.4375","-34.5013008117676","-9999","24.421","15.655",
"10/11/1990","-58.4375","-34.5013008117676","-9999","23.198","11.056",
"10/12/1990","-58.4375","-34.5013008117676","-9999","20.852","10.33",
"10/13/1990","-58.4375","-34.5013008117676","-9999","22.465","11.109",
"10/14/1990","-58.4375","-34.5013008117676","-9999","23.169","12.906",
"10/15/1990","-58.4375","-34.5013008117676","-9999","19.86","10.203",
"10/16/1990","-58.4375","-34.5013008117676","-9999","20.765","11.093",
"10/17/1990","-58.4375","-34.5013008117676","-9999","20.123","11.825",
"10/18/1990","-58.4375","-34.5013008117676","-9999","23.661","15.6",
"10/19/1990","-58.4375","-34.5013008117676","-9999","23.17","15.673",
"10/20/1990","-58.4375","-34.5013008117676","-9999","23.742","14.204",
"10/21/1990","-58.4375","-34.5013008117676","-9999","26.479","13.391",
"10/22/1990","-58.4375","-34.5013008117676","-9999","27.599","16.042",
"10/23/1990","-58.4375","-34.5013008117676","-9999","18.968","13.448",
"10/24/1990","-58.4375","-34.5013008117676","-9999","21.261","12.784",
"10/25/1990","-58.4375","-34.5013008117676","-9999","23.932","12.94",
"10/26/1990","-58.4375","-34.5013008117676","-9999","26.303","16.244",
"10/27/1990","-58.4375","-34.5013008117676","-9999","26.805","18.228",
"10/28/1990","-58.4375","-34.5013008117676","-9999","19.708","16.691",
"10/29/1990","-58.4375","-34.5013008117676","-9999","24.509","17.064",
"10/30/1990","-58.4375","-34.5013008117676","-9999","22.936","15.989",
"10/31/1990","-58.4375","-34.5013008117676","-9999","24.999","15.734",
"11/1/1990","-58.4375","-34.5013008117676","-9999","24.878","11.926",
"11/2/1990","-58.4375","-34.5013008117676","-9999","25.378","19.189",
"11/3/1990","-58.4375","-34.5013008117676","-9999","21.646","15.753",
"11/4/1990","-58.4375","-34.5013008117676","-9999","19.123","11.193",
"11/5/1990","-58.4375","-34.5013008117676","-9999","21.341","7.767",
"11/6/1990","-58.4375","-34.5013008117676","-9999","24.284","12.199",
"11/7/1990","-58.4375","-34.5013008117676","-9999","20.001","12.101",
"11/8/1990","-58.4375","-34.5013008117676","-9999","22.35","10.834",
"11/9/1990","-58.4375","-34.5013008117676","-9999","25.79","15.742",
"11/10/1990","-58.4375","-34.5013008117676","-9999","28.206","16.776",
"11/11/1990","-58.4375","-34.5013008117676","-9999","22.832","13.891",
"11/12/1990","-58.4375","-34.5013008117676","-9999","27.259","15.839",
"11/13/1990","-58.4375","-34.5013008117676","-9999","27.434","19.988",
"11/14/1990","-58.4375","-34.5013008117676","-9999","25.819","16.479",
"11/15/1990","-58.4375","-34.5013008117676","-9999","28.214","16.962",
"11/16/1990","-58.4375","-34.5013008117676","-9999","25.422","17.03",
"11/17/1990","-58.4375","-34.5013008117676","-9999","29.128","16.682",
"11/18/1990","-58.4375","-34.5013008117676","-9999","31.59","18.068",
"11/19/1990","-58.4375","-34.5013008117676","-9999","32.782","22.012",
"11/20/1990","-58.4375","-34.5013008117676","-9999","29.125","23.278",
"11/21/1990","-58.4375","-34.5013008117676","-9999","29.666","18.329",
"11/22/1990","-58.4375","-34.5013008117676","-9999","30.994","17.757",
"11/23/1990","-58.4375","-34.5013008117676","-9999","30.736","19.662",
"11/24/1990","-58.4375","-34.5013008117676","-9999","29.088","18.246",
"11/25/1990","-58.4375","-34.5013008117676","-9999","31.586","18.366",
"11/26/1990","-58.4375","-34.5013008117676","-9999","25.823","16.399",
"11/27/1990","-58.4375","-34.5013008117676","-9999","26.968","10.948",
"11/28/1990","-58.4375","-34.5013008117676","-9999","30.653","15.738",
"11/29/1990","-58.4375","-34.5013008117676","-9999","30.523","19.298",
"11/30/1990","-58.4375","-34.5013008117676","-9999","23.119","14.235",
"12/1/1990","-58.4375","-34.5013008117676","-9999","24.684","10.776",
"12/2/1990","-58.4375","-34.5013008117676","-9999","27.578","17.33",
"12/3/1990","-58.4375","-34.5013008117676","-9999","27.261","15.614",
"12/4/1990","-58.4375","-34.5013008117676","-9999","29.929","18.541",
"12/5/1990","-58.4375","-34.5013008117676","-9999","32.229","20.313",
"12/6/1990","-58.4375","-34.5013008117676","-9999","26.03","16.99",
"12/7/1990","-58.4375","-34.5013008117676","-9999","27.286","14.513",
"12/8/1990","-58.4375","-34.5013008117676","-9999","27.958","17.812",
"12/9/1990","-58.4375","-34.5013008117676","-9999","22.14","16.092",
"12/10/1990","-58.4375","-34.5013008117676","-9999","28.665","17.625",
"12/11/1990","-58.4375","-34.5013008117676","-9999","25.826","16.36",
"12/12/1990","-58.4375","-34.5013008117676","-9999","20.504","14.963",
"12/13/1990","-58.4375","-34.5013008117676","-9999","24.819","14.209",
"12/14/1990","-58.4375","-34.5013008117676","-9999","29.752","11.319",
"12/15/1990","-58.4375","-34.5013008117676","-9999","32.401","18.398",
"12/16/1990","-58.4375","-34.5013008117676","-9999","31.218","18.448",
"12/17/1990","-58.4375","-34.5013008117676","-9999","22.99","19.729",
"12/18/1990","-58.4375","-34.5013008117676","-9999","20.781","16.579",
"12/19/1990","-58.4375","-34.5013008117676","-9999","25.505","14.218",
"12/20/1990","-58.4375","-34.5013008117676","-9999","31.637","15.945",
"12/21/1990","-58.4375","-34.5013008117676","-9999","27.012","19.97",
"12/22/1990","-58.4375","-34.5013008117676","-9999","24.745","19.236",
"12/23/1990","-58.4375","-34.5013008117676","-9999","27.872","19.375",
"12/24/1990","-58.4375","-34.5013008117676","-9999","28.23","19.468",
"12/25/1990","-58.4375","-34.5013008117676","-9999","30.516","18.064",
"12/26/1990","-58.4375","-34.5013008117676","-9999","34.638","20.029",
"12/27/1990","-58.4375","-34.5013008117676","-9999","26.386","15.645",
"12/28/1990","-58.4375","-34.5013008117676","-9999","22.666","13.148",
"12/29/1990","-58.4375","-34.5013008117676","-9999","25.759","11.834",
"12/30/1990","-58.4375","-34.5013008117676","-9999","29.123","17.987",
"12/31/1990","-58.4375","-34.5013008117676","-9999","32.749","19.376",
"1/1/1991","-58.4375","-34.5013008117676","-9999","30.681","20.581",
"1/2/1991","-58.4375","-34.5013008117676","-9999","29.684","20.055",
"1/3/1991","-58.4375","-34.5013008117676","-9999","33.677","19.184",
"1/4/1991","-58.4375","-34.5013008117676","-9999","33.628","23.389",
"1/5/1991","-58.4375","-34.5013008117676","-9999","33.056","22.92",
"1/6/1991","-58.4375","-34.5013008117676","-9999","30.969","23.241",
"1/7/1991","-58.4375","-34.5013008117676","-9999","32.166","21.361",
"1/8/1991","-58.4375","-34.5013008117676","-9999","28.399","21.925",
"1/9/1991","-58.4375","-34.5013008117676","-9999","32.994","20.618",
"1/10/1991","-58.4375","-34.5013008117676","-9999","31.864","21.797",
"1/11/1991","-58.4375","-34.5013008117676","-9999","28.996","18.802",
"1/12/1991","-58.4375","-34.5013008117676","-9999","27.528","17.708",
"1/13/1991","-58.4375","-34.5013008117676","-9999","29.642","19.218",
"1/14/1991","-58.4375","-34.5013008117676","-9999","33.151","15.496",
"1/15/1991","-58.4375","-34.5013008117676","-9999","30.852","18.401",
"1/16/1991","-58.4375","-34.5013008117676","-9999","26.194","13.771",
"1/17/1991","-58.4375","-34.5013008117676","-9999","28.379","13.612",
"1/18/1991","-58.4375","-34.5013008117676","-9999","31.717","18.959",
"1/19/1991","-58.4375","-34.5013008117676","-9999","31.753","22.667",
"1/20/1991","-58.4375","-34.5013008117676","-9999","29.527","21.183",
"1/21/1991","-58.4375","-34.5013008117676","-9999","29.791","16.04",
"1/22/1991","-58.4375","-34.5013008117676","-9999","31.475","19.319",
"1/23/1991","-58.4375","-34.5013008117676","-9999","34.033","20.544",
"1/24/1991","-58.4375","-34.5013008117676","-9999","33.432","22.275",
"1/25/1991","-58.4375","-34.5013008117676","-9999","31.056","22.011",
"1/26/1991","-58.4375","-34.5013008117676","-9999","29.86","20.365",
"1/27/1991","-58.4375","-34.5013008117676","-9999","29.866","20.213",
"1/28/1991","-58.4375","-34.5013008117676","-9999","30.848","21.03",
"1/29/1991","-58.4375","-34.5013008117676","-9999","25.936","17.267",
"1/30/1991","-58.4375","-34.5013008117676","-9999","28.337","13.579",
"1/31/1991","-58.4375","-34.5013008117676","-9999","23.135","17.431",
"2/1/1991","-58.4375","-34.5013008117676","-9999","30.202","15.662",
"2/2/1991","-58.4375","-34.5013008117676","-9999","32.94","19.957",
